,word,num_words,ranking,ranking_log,num_words_log
10317,aludir,1,10317,9.2415482991,0.0
10318,parêntesis,1,10318,9.2416452218,0.0
10319,rejeitar,1,10319,9.24174213512,0.0
10320,Dada,1,10320,9.24183903904,0.0
10321,Uniunos,1,10321,9.24193593357,0.0
10322,espancada,1,10322,9.24203281871,0.0
10323,parcas,1,10323,9.24212969447,0.0
10324,Z,1,10324,9.24222656084,0.0
10325,padeceis,1,10325,9.24232341783,0.0
10326,capitulações,1,10326,9.24242026544,0.0
10327,repreensão:,1,10327,9.24251710367,0.0
10328,alçar,1,10328,9.24261393253,0.0
10329,fluente,1,10329,9.24271075201,0.0
10330,morder,1,10330,9.24280756211,0.0
10331,consultasse,1,10331,9.24290436285,0.0
10332,Tempora,1,10332,9.24300115422,0.0
10333,ensinava,1,10333,9.24309793621,0.0
10334,trocou,1,10334,9.24319470885,0.0
10335,pontualidade,1,10335,9.24329147212,0.0
10336,antihipocondríaco,1,10336,9.24338822602,0.0
10337,ROTAÇÃO,1,10337,9.24348497057,0.0
10338,sentados,1,10338,9.24358170576,0.0
10339,encerradas,1,10339,9.24367843159,0.0
10340,costuras,1,10340,9.24377514806,0.0
10341,apertoume,1,10341,9.24387185518,0.0
10342,apontar,1,10342,9.24396855296,0.0
10343,Noteilhe,1,10343,9.24406524138,0.0
10344,carroças,1,10344,9.24416192045,0.0
10345,economia,1,10345,9.24425859018,0.0
10346,lascado,1,10346,9.24435525056,0.0
10347,uni,1,10347,9.2444519016,0.0
10348,Argüiamno,1,10348,9.24454854331,0.0
10349,enxugar,1,10349,9.24464517567,0.0
10350,lanterna,1,10350,9.24474179869,0.0
10351,fixos,1,10351,9.24483841238,0.0
10352,cenas,1,10352,9.24493501674,0.0
10353,cumprimentar,1,10353,9.24503161177,0.0
10354,tino,1,10354,9.24512819746,0.0
10355,espontâneo,1,10355,9.24522477383,0.0
10356,caminhou,1,10356,9.24532134087,0.0
10357,galopava,1,10357,9.24541789859,0.0
10358,grupos,1,10358,9.24551444698,0.0
10359,rica,1,10359,9.24561098606,0.0
10360,encaminhou,1,10360,9.24570751581,0.0
10361,outrossim,1,10361,9.24580403625,0.0
10362,arrependerme,1,10362,9.24590054737,0.0
10363,avisála,1,10363,9.24599704918,0.0
10364,concluis,1,10364,9.24609354168,0.0
10365,falas,1,10365,9.24619002487,0.0
10366,escritas,1,10366,9.24628649875,0.0
10367,revivendo,1,10367,9.24638296332,0.0
10368,estética,1,10368,9.24647941859,0.0
10369,prejudicou,1,10369,9.24657586456,0.0
10370,perdão”,1,10370,9.24667230122,0.0
10371,Travessa,1,10371,9.24676872859,0.0
10372,lançaria,1,10372,9.24686514666,0.0
10373,rimas,1,10373,9.24696155543,0.0
10374,C,1,10374,9.24705795491,0.0
10375,Pelintra,1,10375,9.2471543451,0.0
10376,náutico,1,10376,9.247250726,0.0
10377,imaculada,1,10377,9.24734709761,0.0
10378,realço,1,10378,9.24744345993,0.0
10379,tudo),1,10379,9.24753981297,0.0
10380,achássemos,1,10380,9.24763615672,0.0
10381,Seja,1,10381,9.24773249119,0.0
10382,injúria,1,10382,9.24782881639,0.0
10383,farsa,1,10383,9.2479251323,0.0
10384,integralmente,1,10384,9.24802143894,0.0
10385,XLVII,1,10385,9.24811773631,0.0
10386,bracejar,1,10386,9.2482140244,0.0
10387,adorava,1,10387,9.24831030323,0.0
10388,mordiamse,1,10388,9.24840657278,0.0
10389,inefável,1,10389,9.24850283307,0.0
10390,ruiva,1,10390,9.24859908409,0.0
10391,corrigilhe,1,10391,9.24869532585,0.0
10392,antigregos,1,10392,9.24879155835,0.0
10393,invejosas,1,10393,9.24888778159,0.0
10394,Mortificase,1,10394,9.24898399557,0.0
10395,aparecer,1,10395,9.24908020029,0.0
10396,Bento,1,10396,9.24917639576,0.0
10397,tornavase,1,10397,9.24927258198,0.0
10398,cinza,1,10398,9.24936875894,0.0
10399,encontrar,1,10399,9.24946492666,0.0
10400,baixado,1,10400,9.24956108513,0.0
10401,servia,1,10401,9.24965723435,0.0
10402,particular:,1,10402,9.24975337433,0.0
10403,tapada,1,10403,9.24984950507,0.0
10404,CX,1,10404,9.24994562657,0.0
10405,“COMPELLE,1,10405,9.25004173883,0.0
10406,pista,1,10406,9.25013784185,0.0
10407,CXLVI,1,10407,9.25023393564,0.0
10408,usado,1,10408,9.25033002019,0.0
10409,restante,1,10409,9.25042609552,0.0
10410,CL,1,10410,9.25052216161,0.0
10411,pêsames,1,10411,9.25061821847,0.0
10412,suíças,1,10412,9.25071426611,0.0
10413,sarar,1,10413,9.25081030453,0.0
10414,instituição,1,10414,9.25090633372,0.0
10415,velavam,1,10415,9.2510023537,0.0
10416,calejou,1,10416,9.25109836445,0.0
10417,calembour,1,10417,9.25119436598,0.0
10418,desconfiaria,1,10418,9.25129035831,0.0
10419,VIZINHO,1,10419,9.25138634141,0.0
10420,foiseme,1,10420,9.25148231531,0.0
10421,geralmente,1,10421,9.25157827999,0.0
10422,mingau,1,10422,9.25167423547,0.0
10423,gorda,1,10423,9.25177018174,0.0
10424,desprezado,1,10424,9.2518661188,0.0
10425,desfeito,1,10425,9.25196204667,0.0
10426,tornarame,1,10426,9.25205796533,0.0
10427,pródigo,1,10427,9.25215387479,0.0
10428,Regente,1,10428,9.25224977505,0.0
10429,andrajos,1,10429,9.25234566612,0.0
10430,lorde,1,10430,9.25244154799,0.0
10431,tamborila,1,10431,9.25253742068,0.0
10432,abençoava,1,10432,9.25263328417,0.0
10433,vous,1,10433,9.25272913847,0.0
10434,descrevia,1,10434,9.25282498358,0.0
10435,desornava,1,10435,9.25292081951,0.0
10436,peru,1,10436,9.25301664626,0.0
10437,desamparo,1,10437,9.25311246382,0.0
10438,diminuía,1,10438,9.2532082722,0.0
10439,levantamos,1,10439,9.25330407141,0.0
10440,Único,1,10440,9.25339986144,0.0
10441,Segundo,1,10441,9.25349564229,0.0
10442,evitálo,1,10442,9.25359141397,0.0
10443,quebrando,1,10443,9.25368717648,0.0
10444,sobraçados,1,10444,9.25378292982,0.0
10445,cresciam,1,10445,9.25387867399,0.0
10446,metodicamente,1,10446,9.253974409,0.0
10447,alta,1,10447,9.25407013484,0.0
10448,VERDADEIRO,1,10448,9.25416585152,0.0
10449,insetos,1,10449,9.25426155903,0.0
10450,espiandoos,1,10450,9.25435725739,0.0
10451,Velho,1,10451,9.25445294659,0.0
10452,Termeiam,1,10452,9.25454862664,0.0
10453,sofreu,1,10453,9.25464429753,0.0
10454,deduzir,1,10454,9.25473995927,0.0
10455,preferilo,1,10455,9.25483561186,0.0
10456,crendome,1,10456,9.2549312553,0.0
10457,agradecerlhe,1,10457,9.2550268896,0.0
10458,dolorosamente,1,10458,9.25512251475,0.0
10459,iamme,1,10459,9.25521813075,0.0
10460,trepadeira,1,10460,9.25531373762,0.0
10461,Velha,1,10461,9.25540933534,0.0
10462,percebeste,1,10462,9.25550492393,0.0
10463,irresoluto,1,10463,9.25560050338,0.0
10464,disfarçálo,1,10464,9.2556960737,0.0
10465,apareceme,1,10465,9.25579163488,0.0
10466,Nessa,1,10466,9.25588718693,0.0
10467,alteando,1,10467,9.25598272985,0.0
10468,Letras,1,10468,9.25607826365,0.0
10469,desígnios,1,10469,9.25617378832,0.0
10470,Acabou,1,10470,9.25626930386,0.0
10471,conjunção,1,10471,9.25636481029,0.0
10472,adivinhais,1,10472,9.25646030759,0.0
10473,RECONCILIAÇÃO,1,10473,9.25655579577,0.0
10474,perigos,1,10474,9.25665127484,0.0
10475,imperioso,1,10475,9.25674674479,0.0
10476,reouver,1,10476,9.25684220563,0.0
10477,aziago,1,10477,9.25693765735,0.0
10478,admiráveis,1,10478,9.25703309997,0.0
10479,usurpador,1,10479,9.25712853347,0.0
10480,sólidas,1,10480,9.25722395788,0.0
10481,replicava,1,10481,9.25731937317,0.0
10482,FORÇA,1,10482,9.25741477936,0.0
10483,inclinada,1,10483,9.25751017645,0.0
10484,Dizia,1,10484,9.25760556444,0.0
10485,despediuo,1,10485,9.25770094334,0.0
10486,lavrado,1,10486,9.25779631313,0.0
10487,humilhar,1,10487,9.25789167383,0.0
10488,ruínas,1,10488,9.25798702544,0.0
10489,declínio,1,10489,9.25808236796,0.0
10490,argolas,1,10490,9.25817770139,0.0
10491,autores,1,10491,9.25827302573,0.0
10492,luxo,1,10492,9.25836834099,0.0
10493,fujões,1,10493,9.25846364716,0.0
10494,Valadares,1,10494,9.25855894425,0.0
10495,Maquinalmente,1,10495,9.25865423225,0.0
10496,reclusão,1,10496,9.25874951118,0.0
10497,cobre,1,10497,9.25884478104,0.0
10498,crença,1,10498,9.25894004181,0.0
10499,voltavam,1,10499,9.25903529351,0.0
10500,ferindo,1,10500,9.25913053615,0.0
10501,Escrófula,1,10501,9.25922576971,0.0
10502,receberá,1,10502,9.2593209942,0.0
10503,lição,1,10503,9.25941620962,0.0
10504,transferi,1,10504,9.25951141598,0.0
10505,doara,1,10505,9.25960661328,0.0
10506,rejuvenescência,1,10506,9.25970180151,0.0
10507,castiçais,1,10507,9.25979698069,0.0
10508,tardo,1,10508,9.25989215081,0.0
10509,molestes,1,10509,9.25998731187,0.0
10510,Barbonos,1,10510,9.26008246387,0.0
10511,aparece,1,10511,9.26017760682,0.0
10512,carrancuda,1,10512,9.26027274072,0.0
10513,pequenina,1,10513,9.26036786558,0.0
10514,desplumado,1,10514,9.26046298138,0.0
10515,superpunham,1,10515,9.26055808814,0.0
10516,comeuos,1,10516,9.26065318585,0.0
10517,peraltas,1,10517,9.26074827452,0.0
10518,pusme,1,10518,9.26084335415,0.0
10519,“Que,1,10519,9.26093842474,0.0
10520,inclinado,1,10520,9.26103348629,0.0
10521,breca,1,10521,9.26112853881,0.0
10522,adoecer,1,10522,9.26122358229,0.0
10523,LXXXIV,1,10523,9.26131861674,0.0
10524,meditara,1,10524,9.26141364216,0.0
10525,molhado,1,10525,9.26150865855,0.0
10526,deixáveis,1,10526,9.26160366591,0.0
10527,apressese,1,10527,9.26169866425,0.0
10528,proporlhe,1,10528,9.26179365357,0.0
10529,conspiração,1,10529,9.26188863386,0.0
10530,doíalhe,1,10530,9.26198360513,0.0
10531,cálice,1,10531,9.26207856738,0.0
10532,agosto,1,10532,9.26217352062,0.0
10533,imobilizou,1,10533,9.26226846484,0.0
10534,derreava,1,10534,9.26236340004,0.0
10535,deuses,1,10535,9.26245832624,0.0
10536,tragame,1,10536,9.26255324342,0.0
10537,anunciarlhe,1,10537,9.2626481516,0.0
10538,lixa,1,10538,9.26274305077,0.0
10539,ilustrandoas,1,10539,9.26283794093,0.0
10540,Reli,1,10540,9.2629328221,0.0
10541,Voume,1,10541,9.26302769426,0.0
10542,desvaneceu,1,10542,9.26312255742,0.0
10543,investigavao,1,10543,9.26321741158,0.0
10544,tratando,1,10544,9.26331225674,0.0
10545,refugiarme,1,10545,9.26340709291,0.0
10546,pisamos,1,10546,9.26350192009,0.0
10547,item,1,10547,9.26359673828,0.0
10548,apagasse,1,10548,9.26369154747,0.0
10549,atava,1,10549,9.26378634768,0.0
10550,consegui,1,10550,9.2638811389,0.0
10551,Vens,1,10551,9.26397592114,0.0
10552,desculpavase,1,10552,9.2640706944,0.0
10553,guardavaa,1,10553,9.26416545867,0.0
10554,pancadinha,1,10554,9.26426021397,0.0
10555,invadiaos,1,10555,9.26435496028,0.0
10556,resgatados,1,10556,9.26444969762,0.0
10557,catástrofe,1,10557,9.26454442599,0.0
10558,Vaguei,1,10558,9.26463914538,0.0
10559,erradamente,1,10559,9.26473385581,0.0
10560,atividade,1,10560,9.26482855726,0.0
10561,pontapé,1,10561,9.26492324975,0.0
10562,ficam,1,10562,9.26501793327,0.0
10563,Dormi,1,10563,9.26511260782,0.0
10564,pastar,1,10564,9.26520727342,0.0
10565,negativas,1,10565,9.26530193005,0.0
10566,Tremes,1,10566,9.26539657772,0.0
10567,tarda,1,10567,9.26549121644,0.0
10568,preparativos,1,10568,9.2655858462,0.0
10569,empacara,1,10569,9.26568046701,0.0
10570,incessante,1,10570,9.26577507886,0.0
10571,interroga,1,10571,9.26586968177,0.0
10572,Completa,1,10572,9.26596427572,0.0
10573,enfermeira,1,10573,9.26605886073,0.0
10574,procissões,1,10574,9.2661534368,0.0
10575,próprias,1,10575,9.26624800391,0.0
10576,mudou,1,10576,9.26634256209,0.0
10577,mudos,1,10577,9.26643711133,0.0
10578,Duvidava,1,10578,9.26653165163,0.0
10579,iniciado,1,10579,9.26662618299,0.0
10580,desmortificaos,1,10580,9.26672070541,0.0
10581,Tenham,1,10581,9.2668152189,0.0
10582,consulto,1,10582,9.26690972346,0.0
10583,acessos,1,10583,9.26700421909,0.0
10584,achandoa,1,10584,9.26709870579,0.0
10585,gargalham,1,10585,9.26719318357,0.0
10586,Gerais,1,10586,9.26728765242,0.0
10587,ourivesaria,1,10587,9.26738211234,0.0
10588,eras,1,10588,9.26747656335,0.0
10589,dupla,1,10589,9.26757100543,0.0
10590,suplício,1,10590,9.2676654386,0.0
10591,duplo,1,10591,9.26775986284,0.0
10592,famosos,1,10592,9.26785427818,0.0
10593,campos,1,10593,9.2679486846,0.0
10594,sagrada,1,10594,9.2680430821,0.0
10595,havida,1,10595,9.2681374707,0.0
10596,decretos,1,10596,9.26823185039,0.0
10597,verifiquei,1,10597,9.26832622117,0.0
10598,voar,1,10598,9.26842058305,0.0
10599,atolar,1,10599,9.26851493603,0.0
10600,PARA,1,10600,9.2686092801,0.0
10601,LIV,1,10601,9.26870361527,0.0
10602,morena,1,10602,9.26879794155,0.0
10603,projetos,1,10603,9.26889225893,0.0
10604,desabotoouse,1,10604,9.26898656741,0.0
10605,aplicar,1,10605,9.269080867,0.0
10606,Iamseme,1,10606,9.2691751577,0.0
10607,Reorganizada,1,10607,9.26926943951,0.0
10608,encontraram,1,10608,9.26936371243,0.0
10609,verso,1,10609,9.26945797646,0.0
10610,pecúlio,1,10610,9.26955223161,0.0
10611,avoaçar,1,10611,9.26964647787,0.0
10612,Ficam,1,10612,9.26974071526,0.0
10613,tirado,1,10613,9.26983494376,0.0
10614,laranjeiras,1,10614,9.26992916339,0.0
10615,percorriam,1,10615,9.27002337414,0.0
10616,sofria,1,10616,9.27011757601,0.0
10617,molambos,1,10617,9.27021176901,0.0
10618,beijouo,1,10618,9.27030595314,0.0
10619,animoume,1,10619,9.2704001284,0.0
10620,cachorrinho,1,10620,9.2704942948,0.0
10621,mediocremente,1,10621,9.27058845232,0.0
10622,argüir,1,10622,9.27068260098,0.0
10623,taxa,1,10623,9.27077674078,0.0
10624,restringiu,1,10624,9.27087087172,0.0
10625,Senão,1,10625,9.27096499379,0.0
10626,superfina,1,10626,9.27105910701,0.0
10627,leua,1,10627,9.27115321137,0.0
10628,galeria,1,10628,9.27124730688,0.0
10629,gabinetes,1,10629,9.27134139353,0.0
10630,retorquia:,1,10630,9.27143547134,0.0
10631,Olhar,1,10631,9.27152954029,0.0
10632,histérica,1,10632,9.27162360039,0.0
10633,tapava,1,10633,9.27171765165,0.0
10634,devorado,1,10634,9.27181169406,0.0
10635,escaparíamos,1,10635,9.27190572763,0.0
10636,ignorâncias,1,10636,9.27199975236,0.0
10637,retraimento,1,10637,9.27209376825,0.0
10638,candeeiro,1,10638,9.2721877753,0.0
10639,satisfazer,1,10639,9.27228177352,0.0
10640,simulava,1,10640,9.2723757629,0.0
10641,toucados,1,10641,9.27246974344,0.0
10642,alforria,1,10642,9.27256371516,0.0
10643,ladeira,1,10643,9.27265767804,0.0
10644,esfalfados,1,10644,9.2727516321,0.0
10645,insinuei,1,10645,9.27284557733,0.0
10646,desinteressado,1,10646,9.27293951373,0.0
10647,galanteara,1,10647,9.27303344131,0.0
10648,aproveitála,1,10648,9.27312736007,0.0
10649,desancaram,1,10649,9.27322127002,0.0
10650,compensar,1,10650,9.27331517114,0.0
10651,desamparála,1,10651,9.27340906344,0.0
10652,continuada,1,10652,9.27350294693,0.0
10653,Olha:,1,10653,9.27359682161,0.0
10654,ursos,1,10654,9.27369068748,0.0
10655,calafrio,1,10655,9.27378454453,0.0
10656,Ânimo,1,10656,9.27387839278,0.0
10657,logrou,1,10657,9.27397223222,0.0
10658,Entrara,1,10658,9.27406606286,0.0
10659,chegando,1,10659,9.27415988469,0.0
10660,BORBOLETA,1,10660,9.27425369772,0.0
10661,repetido,1,10661,9.27434750195,0.0
10662,atiçou,1,10662,9.27444129738,0.0
10663,envolto,1,10663,9.27453508402,0.0
10664,recebiaa,1,10664,9.27462886186,0.0
10665,CXXVII,1,10665,9.27472263091,0.0
10666,raias,1,10666,9.27481639116,0.0
10667,esmeros,1,10667,9.27491014263,0.0
10668,inteiras,1,10668,9.2750038853,0.0
10669,cuida,1,10669,9.27509761919,0.0
10670,Faltavalhe,1,10670,9.2751913443,0.0
10671,eralhe,1,10671,9.27528506062,0.0
10672,sopitadas,1,10672,9.27537876816,0.0
10673,inteligência,1,10673,9.27547246691,0.0
10674,hediondo,1,10674,9.27556615689,0.0
10675,respondiame,1,10675,9.2756598381,0.0
10676,punhos,1,10676,9.27575351052,0.0
10677,QUESTÃO,1,10677,9.27584717418,0.0
10678,envolta,1,10678,9.27594082906,0.0
10679,recebiao,1,10679,9.27603447517,0.0
10680,seguido,1,10680,9.27612811251,0.0
10681,tribos,1,10681,9.27622174109,0.0
10682,Atenas,1,10682,9.2763153609,0.0
10683,gostasse,1,10683,9.27640897195,0.0
10684,vencedores,1,10684,9.27650257423,0.0
10685,esperavame,1,10685,9.27659616775,0.0
10686,saíra,1,10686,9.27668975252,0.0
10687,cordas,1,10687,9.27678332852,0.0
10688,matando,1,10688,9.27687689578,0.0
10689,fiéis,1,10689,9.27697045427,0.0
10690,“posto,1,10690,9.27706400402,0.0
10691,Virgílias,1,10691,9.27715754501,0.0
10692,suspiros,1,10692,9.27725107726,0.0
10693,sacudiume,1,10693,9.27734460076,0.0
10694,pasmo,1,10694,9.27743811551,0.0
10695,empurravame,1,10695,9.27753162152,0.0
10696,desampararamme,1,10696,9.27762511878,0.0
10697,vero,1,10697,9.27771860731,0.0
10698,fervor,1,10698,9.27781208709,0.0
10699,elástica,1,10699,9.27790555814,0.0
10700,homenzarrão,1,10700,9.27799902045,0.0
10701,morais,1,10701,9.27809247403,0.0
10702,seguidilha,1,10702,9.27818591887,0.0
10703,deixassem,1,10703,9.27827935498,0.0
10704,Calúnia,1,10704,9.27837278237,0.0
10705,colossal,1,10705,9.27846620102,0.0
10706,rasgada,1,10706,9.27855961095,0.0
10707,Correu,1,10707,9.27865301216,0.0
10708,Retira,1,10708,9.27874640464,0.0
10709,Correm,1,10709,9.2788397884,0.0
10710,enfadonhas,1,10710,9.27893316344,0.0
10711,cosia,1,10711,9.27902652976,0.0
10712,capeada,1,10712,9.27911988737,0.0
10713,considerada,1,10713,9.27921323626,0.0
10714,assustes,1,10714,9.27930657644,0.0
10715,estireime,1,10715,9.27939990791,0.0
10716,acusa,1,10716,9.27949323066,0.0
10717,leite,1,10717,9.27958654471,0.0
10718,batizeime,1,10718,9.27967985005,0.0
10719,resolutos,1,10719,9.27977314669,0.0
10720,pique,1,10720,9.27986643462,0.0
10721,beijandoa,1,10721,9.27995971386,0.0
10722,prebenda,1,10722,9.28005298439,0.0
10723,puxoua,1,10723,9.28014624622,0.0
10724,afligiame,1,10724,9.28023949936,0.0
10725,VESPASIANO,1,10725,9.2803327438,0.0
10726,ninhos,1,10726,9.28042597954,0.0
10727,Sorrimos,1,10727,9.2805192066,0.0
10728,intercalava,1,10728,9.28061242496,0.0
10729,contentandome,1,10729,9.28070563464,0.0
10730,corremos,1,10730,9.28079883562,0.0
10731,vadia,1,10731,9.28089202793,0.0
10732,pondereilhe,1,10732,9.28098521155,0.0
10733,CORREDOR,1,10733,9.28107838648,0.0
10734,passatempo,1,10734,9.28117155274,0.0
10735,incompreensível,1,10735,9.28126471031,0.0
10736,reparos,1,10736,9.28135785921,0.0
10737,levandoa,1,10737,9.28145099943,0.0
10738,suspeitei,1,10738,9.28154413098,0.0
10739,repreenderá,1,10739,9.28163725386,0.0
10740,narrar,1,10740,9.28173036806,0.0
10741,acender,1,10741,9.2818234736,0.0
10742,rejeitálos,1,10742,9.28191657047,0.0
10743,fundado,1,10743,9.28200965867,0.0
10744,sobrinho,1,10744,9.2821027382,0.0
10745,Ouvia,1,10745,9.28219580908,0.0
10746,Reconciliação,1,10746,9.28228887129,0.0
10747,trajando,1,10747,9.28238192484,0.0
10748,franziu,1,10748,9.28247496974,0.0
10749,constituílo,1,10749,9.28256800597,0.0
10750,viajou,1,10750,9.28266103356,0.0
10751,Infame,1,10751,9.28275405249,0.0
10752,recolheuse,1,10752,9.28284706276,0.0
10753,expansivo,1,10753,9.28294006439,0.0
10754,supremacia,1,10754,9.28303305737,0.0
10755,acolá,1,10755,9.2831260417,0.0
10756,correio:,1,10756,9.28321901739,0.0
10757,expirar,1,10757,9.28331198443,0.0
10758,depôs,1,10758,9.28340494283,0.0
10759,tamarineiro,1,10759,9.28349789259,0.0
10760,empregaria,1,10760,9.28359083372,0.0
10761,ENFIM,1,10761,9.2836837662,0.0
10762,complica,1,10762,9.28377669005,0.0
10763,Suposto,1,10763,9.28386960526,0.0
10764,hipérboles,1,10764,9.28396251185,0.0
10765,vadio,1,10765,9.2840554098,0.0
10766,Dispusme,1,10766,9.28414829912,0.0
10767,públicos,1,10767,9.28424117982,0.0
10768,cartão,1,10768,9.28433405188,0.0
10769,crina,1,10769,9.28442691533,0.0
10770,Andando,1,10770,9.28451977015,0.0
10771,escutei,1,10771,9.28461261635,0.0
10772,Lavo,1,10772,9.28470545393,0.0
10773,falavame,1,10773,9.28479828289,0.0
10774,atraído,1,10774,9.28489110324,0.0
10775,palmeira,1,10775,9.28498391497,0.0
10776,simpatias,1,10776,9.28507671809,0.0
10777,pescador,1,10777,9.2851695126,0.0
10778,protesto,1,10778,9.28526229849,0.0
10779,portador,1,10779,9.28535507578,0.0
10780,imensos,1,10780,9.28544784446,0.0
10781,mãozinhas,1,10781,9.28554060454,0.0
10782,criancice,1,10782,9.28563335601,0.0
10783,rodas,1,10783,9.28572609888,0.0
10784,ocupar,1,10784,9.28581883315,0.0
10785,subalterno,1,10785,9.28591155882,0.0
10786,escumar,1,10786,9.2860042759,0.0
10787,malcriados,1,10787,9.28609698438,0.0
10788,legítima,1,10788,9.28618968426,0.0
10789,roedor,1,10789,9.28628237555,0.0
10790,legítimo,1,10790,9.28637505825,0.0
10791,estatura,1,10791,9.28646773236,0.0
10792,1855,1,10792,9.28656039789,0.0
10793,dissolvese,1,10793,9.28665305483,0.0
10794,Diógenes,1,10794,9.28674570318,0.0
10795,recordei,1,10795,9.28683834295,0.0
10796,reluzir,1,10796,9.28693097414,0.0
10797,Trajava,1,10797,9.28702359675,0.0
10798,dispensarnos,1,10798,9.28711621078,0.0
10799,temerário),1,10799,9.28720881623,0.0
10800,los,1,10800,9.28730141311,0.0
10801,PIREU,1,10801,9.28739400142,0.0
10802,neutralidade,1,10802,9.28748658115,0.0
10803,construído,1,10803,9.28757915232,0.0
10804,Cláudio,1,10804,9.28767171491,0.0
10805,contínua,1,10805,9.28776426894,0.0
10806,plantou,1,10806,9.2878568144,0.0
10807,enterros,1,10807,9.2879493513,0.0
10808,tristemente,1,10808,9.28804187964,0.0
10809,criador,1,10809,9.28813439942,0.0
10810,“senhor,1,10810,9.28822691063,0.0
10811,sacristã,1,10811,9.28831941329,0.0
10812,sucesso,1,10812,9.2884119074,0.0
10813,saltaremlhe,1,10813,9.28850439295,0.0
10814,obsta,1,10814,9.28859686994,0.0
10815,patriotismo,1,10815,9.28868933839,0.0
10816,honestamente,1,10816,9.28878179828,0.0
10817,moveu,1,10817,9.28887424963,0.0
10818,Duque,1,10818,9.28896669243,0.0
10819,fugiu,1,10819,9.28905912669,0.0
10820,acerto,1,10820,9.2891515524,0.0
10821,viveria,1,10821,9.28924396957,0.0
10822,imundície,1,10822,9.2893363782,0.0
10823,trivialidade,1,10823,9.2894287783,0.0
10824,posterior,1,10824,9.28952116985,0.0
10825,sabendose,1,10825,9.28961355287,0.0
10826,deleitavase,1,10826,9.28970592736,0.0
10827,J,1,10827,9.28979829331,0.0
10828,LXXIX,1,10828,9.28989065073,0.0
10829,porteiro,1,10829,9.28998299963,0.0
10830,bradava:,1,10830,9.29007534,0.0
10831,dolorosas,1,10831,9.29016767184,0.0
10832,península,1,10832,9.29025999515,0.0
10833,Explicoume,1,10833,9.29035230995,0.0
10834,regeneração,1,10834,9.29044461622,0.0
10835,cenário,1,10835,9.29053691397,0.0
10836,anca,1,10836,9.2906292032,0.0
10837,gretadas,1,10837,9.29072148392,0.0
10838,Padecera,1,10838,9.29081375613,0.0
10839,“Já,1,10839,9.29090601982,0.0
10840,Imagine,1,10840,9.29099827499,0.0
10841,vontades,1,10841,9.29109052166,0.0
10842,Tavares,1,10842,9.29118275982,0.0
10843,pecuniárias,1,10843,9.29127498947,0.0
10844,Poderia,1,10844,9.29136721062,0.0
10845,atirarse,1,10845,9.29145942326,0.0
10846,devolveralhe,1,10846,9.2915516274,0.0
10847,COTRIM,1,10847,9.29164382304,0.0
10848,Emagreceu,1,10848,9.29173601018,0.0
10849,andassem,1,10849,9.29182818882,0.0
10850,OPINIÃO,1,10850,9.29192035897,0.0
10851,deitarme,1,10851,9.29201252062,0.0
10852,Molé,1,10852,9.29210467378,0.0
10853,ardia,1,10853,9.29219681845,0.0
10854,conhecida,1,10854,9.29228895462,0.0
10855,revista,1,10855,9.29238108231,0.0
10856,condensação,1,10856,9.29247320151,0.0
10857,chupava,1,10857,9.29256531223,0.0
10858,azougue,1,10858,9.29265741447,0.0
10859,preservativa,1,10859,9.29274950822,0.0
10860,sobreaviso,1,10860,9.29284159349,0.0
10861,Baixela,1,10861,9.29293367028,0.0
10862,1°,1,10862,9.29302573859,0.0
10863,presente:,1,10863,9.29311779843,0.0
10864,decorreram,1,10864,9.2932098498,0.0
10865,veremos,1,10865,9.29330189269,0.0
10866,afeições,1,10866,9.29339392711,0.0
10867,ANTANHO,1,10867,9.29348595306,0.0
10868,Chamolhe,1,10868,9.29357797055,0.0
10869,denunciandolhe,1,10869,9.29366997956,0.0
10870,HUMANITISMO,1,10870,9.29376198012,0.0
10871,recluso,1,10871,9.2938539722,0.0
10872,origens:,1,10872,9.29394595583,0.0
10873,deixase,1,10873,9.294037931,0.0
10874,confundese,1,10874,9.29412989771,0.0
10875,Achávamonos,1,10875,9.29422185596,0.0
10876,considerações,1,10876,9.29431380575,0.0
10877,latir”,1,10877,9.29440574709,0.0
10878,observância,1,10878,9.29449767998,0.0
10879,examinarme,1,10879,9.29458960442,0.0
10880,galgá,1,10880,9.29468152041,0.0
10881,galinhas,1,10881,9.29477342795,0.0
10882,instou,1,10882,9.29486532705,0.0
10883,agradecimento,1,10883,9.2949572177,0.0
10884,povoada,1,10884,9.2950490999,0.0
10885,Subi,1,10885,9.29514097367,0.0
10886,presenciara,1,10886,9.29523283899,0.0
10887,francesa,1,10887,9.29532469588,0.0
10888,arfar,1,10888,9.29541654433,0.0
10889,biografavam,1,10889,9.29550838435,0.0
10890,reger,1,10890,9.29560021593,0.0
10891,distúrbio,1,10891,9.29569203908,0.0
10892,RODRIGUE,1,10892,9.29578385379,0.0
10893,Laemmert,1,10893,9.29587566008,0.0
10894,desforço,1,10894,9.29596745794,0.0
10895,descruzava,1,10895,9.29605924738,0.0
10896,ouçamos,1,10896,9.29615102839,0.0
10897,retirei,1,10897,9.29624280098,0.0
10898,doenças,1,10898,9.29633456514,0.0
10899,governavam,1,10899,9.29642632089,0.0
10900,grandeza,1,10900,9.29651806822,0.0
10901,conhecerás,1,10901,9.29660980713,0.0
10902,pedem,1,10902,9.29670153762,0.0
10903,prometia,1,10903,9.29679325971,0.0
